Num Warps,Seed,Generation Time,Width,Height,Num Breaches,Num Portals,Density,Exploration,Map Linearity,Path Redundancy,Proximity to Danger,Average Room Size,Room Count
4,1734730188,11.956074953079224,17,16,3,2,0.8253968253968254,0.14464285714285716,0.4803763440860216,0.9142857142857143,0.0380952380952381,0.18571428571428572,0.2777777777777778
4,1190678314,10.623526334762573,18,16,3,2,0.8115942028985508,0.13620071684587814,0.6238095238095238,0.8709677419354839,0.04838709677419355,0.22580645161290322,0.2246376811594203
4,141167516,16.87532353401184,17,16,3,2,0.8253968253968254,0.10793650793650793,0.5535612535612536,0.9333333333333333,0.037037037037037035,0.14444444444444443,0.35714285714285715
4,1309925510,5.243851184844971,16,16,3,2,0.8421052631578947,0.14035087719298245,0.5412698412698412,0.7916666666666666,0.041666666666666664,0.25,0.21052631578947367
4,1946065084,10.116291046142578,18,14,3,2,0.775,0.15873015873015875,0.6460784313725491,0.8571428571428571,0.09523809523809523,0.2767857142857143,0.175
4,179213810,21.89643383026123,18,16,3,2,0.8115942028985508,0.09899749373433583,0.6392857142857141,0.9047619047619048,0.02976190476190476,0.16666666666666666,0.30434782608695654
4,214129603,15.289700508117676,16,16,3,2,0.8421052631578947,0.20095693779904308,0.637962962962963,0.8636363636363636,0.06060606060606061,0.2727272727272727,0.19298245614035087
4,101353077,6.257824420928955,18,14,3,2,0.775,0.2072829131652661,0.6715686274509803,0.8095238095238095,0.047619047619047616,0.2767857142857143,0.175
4,90017391,5.048268795013428,17,14,3,2,0.7818181818181819,0.2,0.685897435897436,0.625,0.0625,0.3359375,0.14545454545454545
4,743499487,7.0514631271362305,17,14,3,2,0.7818181818181819,0.17713365539452497,0.6340909090909091,0.8518518518518519,0.12037037037037036,0.19907407407407407,0.24545454545454545
4,1744759010,14.15575647354126,16,16,3,2,0.8421052631578947,0.2296650717703349,0.6016666666666666,0.8636363636363636,0.045454545454545456,0.2727272727272727,0.19298245614035087
4,1485048196,2.43379807472229,16,14,3,2,0.8,0.1948051948051948,0.5346153846153846,0.7857142857142857,0.09523809523809523,0.35714285714285715,0.14
4,198783737,5.677786827087402,18,14,3,2,0.775,0.13596491228070176,0.5770975056689343,0.7916666666666666,0.09166666666666666,0.2421875,0.2
4,153059454,3.363123893737793,16,14,3,2,0.8,0.2773109243697479,0.6114583333333333,0.8235294117647058,0.13725490196078433,0.29411764705882354,0.17
4,1050364572,22.684468984603882,17,16,3,2,0.8253968253968254,0.11197339246119734,0.44214285714285706,0.9318181818181818,0.015151515151515152,0.14772727272727273,0.3492063492063492
4,1917268724,3.9793426990509033,16,14,3,2,0.8,0.125,0.5639682539682539,0.8,0.075,0.25,0.2
4,1343984937,4.532028436660767,17,14,3,2,0.7818181818181819,0.15873015873015872,0.5416666666666666,0.7777777777777778,0.1111111111111111,0.2986111111111111,0.16363636363636364
4,49237253,6.695553779602051,16,16,3,2,0.8421052631578947,0.18487394957983194,0.5408333333333334,0.8095238095238095,0.05952380952380952,0.2857142857142857,0.18421052631578946
4,1589107078,2.734273910522461,16,14,3,2,0.8,0.20105820105820107,0.5229166666666666,0.8571428571428571,0.047619047619047616,0.23809523809523808,0.21
4,1721247492,5.896460771560669,16,16,3,2,0.8421052631578947,0.20168067226890754,0.5714285714285714,0.8235294117647058,0.09803921568627451,0.35294117647058826,0.14912280701754385
4,82420120,4.257708549499512,17,14,3,2,0.7818181818181819,0.25,0.6488095238095238,0.8125,0.125,0.3359375,0.14545454545454545
4,958256423,10.665297985076904,18,16,3,2,0.8115942028985508,0.17848970251716248,0.5274376417233559,0.8260869565217391,0.07608695652173914,0.30434782608695654,0.16666666666666666
4,653707426,5.142112731933594,16,14,3,2,0.8,0.18125,0.5711111111111111,0.8,0.0875,0.25,0.2
4,1140899970,12.905656337738037,17,16,3,2,0.8253968253968254,0.08695652173913043,0.5213995354239255,0.8913043478260869,0.05652173913043478,0.14130434782608695,0.36507936507936506
4,127313743,5.707764148712158,16,16,3,2,0.8421052631578947,0.13381123058542413,0.5629032258064516,0.8709677419354839,0.03225806451612903,0.1935483870967742,0.2719298245614035
4,1052664266,9.295406341552734,18,16,3,2,0.8115942028985508,0.2028985507246377,0.5594246031746032,0.8518518518518519,0.037037037037037035,0.25925925925925924,0.1956521739130435
4,1238193530,4.719009637832642,16,16,3,2,0.8421052631578947,0.16746411483253587,0.4583959899749372,0.8636363636363636,0.09090909090909091,0.2727272727272727,0.19298245614035087
4,1143532411,11.281793594360352,18,16,3,2,0.8115942028985508,0.1,0.5012605042016807,0.925,0.041666666666666664,0.175,0.2898550724637681
4,1910826926,2.672607898712158,16,14,3,2,0.8,0.2285714285714286,0.5484848484848485,0.7142857142857143,0.08928571428571429,0.35714285714285715,0.14
4,210268591,2.4415056705474854,16,14,3,2,0.8,0.19327731092436973,0.6688888888888889,0.8235294117647058,0.0392156862745098,0.29411764705882354,0.17
4,575709081,22.793083429336548,17,16,3,2,0.8253968253968254,0.1851851851851852,0.39166666666666666,0.8333333333333334,0.07407407407407407,0.3611111111111111,0.14285714285714285
4,1767683184,22.32098627090454,18,16,3,2,0.8115942028985508,0.11791383219954649,0.5646904761904761,0.9074074074074074,0.018518518518518517,0.12962962962962962,0.391304347826087
4,901000248,2.393908977508545,16,14,3,2,0.8,0.19230769230769232,0.37833333333333335,0.8125,0.08333333333333333,0.3125,0.16
4,1406110237,11.991501808166504,18,16,3,2,0.8115942028985508,0.175,0.5,0.8,0.0375,0.35,0.14492753623188406
4,1355561677,4.583690166473389,16,14,3,2,0.8,0.20588235294117646,0.5729166666666666,0.85,0.06666666666666667,0.25,0.2
4,1966878510,24.510188341140747,18,16,3,2,0.8115942028985508,0.07629233511586453,0.49381419234360396,0.9272727272727272,0.045454545454545456,0.12727272727272726,0.39855072463768115
4,2132270562,26.097757577896118,17,16,3,2,0.8253968253968254,0.1962864721485411,0.5557971014492754,0.896551724137931,0.034482758620689655,0.22413793103448276,0.23015873015873015
4,294810535,16.964985132217407,17,16,3,2,0.8253968253968254,0.16071428571428573,0.5375396825396827,0.9142857142857143,0.05714285714285714,0.18571428571428572,0.2777777777777778
4,1533830171,2.595515012741089,16,14,3,2,0.8,0.2111111111111111,0.53125,0.8,0.1111111111111111,0.3333333333333333,0.15
4,2139707235,6.330763101577759,17,14,3,2,0.7818181818181819,0.17058823529411765,0.5774509803921568,0.85,0.08333333333333333,0.26875,0.18181818181818182
